,Tweet Posted Time (UTC),Tweet Content,Tweet Location
452594,04/05/2020,I have learning license which will expire soon. I couldn't give driving test due to lockdown. It is requested to extend validity of learning license to 9 months . @rtovalsad @rtogujarat @nitin_gadkari @collectorvalsad @aajtak @IndiaToday @ZeeNews,Dadra and Nagar Haveli
452595,04/05/2020,"Rather than planning the lockdown Govt. is planning to make more sequels of lockdown than ""Star Wars"" ",Dadra and Nagar Haveli
452596,04/05/2020,We enjoyed in lockdown too.,Dadra and Nagar Haveli
452597,04/05/2020,Beauty queenâs participation revoked due to violation of lockdown ,Dadra and Nagar Haveli
452598,04/05/2020,Lockdown 3.0 live: People line up outside liquor shops across India ,Dadra and Nagar Haveli
454036,04/05/2020,Warren Buffett says the coronavirus cannot stop America  or Berkshire Hathaway ,Dadra and Nagar Haveli
454037,04/05/2020,Warm weather draws crowds in some cities as parts of U.S. start easing coronavirus lockdowns ,Dadra and Nagar Haveli
454038,04/05/2020,New Zealand reports no new coronavirus cases for first time since mid-March ,Dadra and Nagar Haveli
454039,04/05/2020,Coronavirus: Taxis  E-Commerce  Standalone Shops - What's Allowed In Maharashtra ,Dadra and Nagar Haveli
454040,04/05/2020,Cute baby Explaining about how to take safety in Corona virus â at Vapi,Dadra and Nagar Haveli
454041,04/05/2020,US Will Have Coronavirus Vaccine By End Of Year: Donald Trump ,Dadra and Nagar Haveli
454042,04/05/2020,@Canada to boost your economy with international students try to lower the cost of international fees. So in near future after covid students love will to study in Canada as soon as possible.,Dadra and Nagar Haveli
454043,04/05/2020,@PMOIndia @narendramodi @ro_vapi @EpfoVadodara @LabourMinistry for Covid I applied for 3 months Salary and I received less than 1 month. Your rule say that in next 6 months you can not claim again. It is sad.,Dadra and Nagar Haveli
454044,04/05/2020,@ro_vapi @socialepfo @LabourMinistry @PMOIndia Government had announced that you can withdraw 3 months salary for COVID-19 but sanctioned is less than 1 month salary why ? ,Dadra and Nagar Haveli
454045,04/05/2020,As we all know that it's a wild pandemic of COVID-19 so let's be in this together and stay home. #stayhome #staysafe #IforIndia I pray for everyone who are in the red zones or in orange zones. Be safe  happy n take care of you &amp; your families.,Dadra and Nagar Haveli
454046,04/05/2020,Roche wins U.S. nod for COVID-19 antibody test  aims to boost output ,Dadra and Nagar Haveli
454047,04/05/2020,Sir  What about we Students  who got stuck in Rajasthan due to this Covid-19 &amp; wants to go to Gujarat from Jodhpur. Application already submitted on 27.04.2020  still application is pending. When Rajasthan Govt. is planning to #sendusbackhome ?? Mobile no.- 8866994022.,Dadra and Nagar Haveli
454048,04/05/2020,Corovna New Cases 3932. #COVIDã¼19 #Lockdown3 #lockdown ,Dadra and Nagar Haveli
454049,04/05/2020,@ChouhanShivraj sir my Dad  Wife  4 year daughter was came at Baislai Near Rau indore at my brother house 2 month back now there after lock down done . They are perfectly fine and no any positive case in that village . I m trying to call them back at Vapi,Dadra and Nagar Haveli
454050,04/05/2020,@jitupatwari@sir my Dad  Wife  4 year daughter was came at Baislai Near Rau indore at my brother house 2 month back now there after lock down done . They are perfectly fine and no any positive case in that village . I m trying to call them back at Vapi Gu,Dadra and Nagar Haveli
454051,04/05/2020,@ChouhanShivraj @sir my Dad  Wife  4 year daughter was came at Baislai Near Rau indore at my brother house 2 month back now there after lock down done . They are perfectly fine and no any positive case in that village . I m trying to call them back at Vap,Dadra and Nagar Haveli
454052,04/05/2020,Men will be men. Long queues outside #LiquorShops since the easy in lockdown. Social distancing goes for a toss! @CMofKarnataka do you think this was a wise decision? #BJPCoronaCorruption #ModiGovtFailedLockdown #PMCaresFunds,Dadra and Nagar Haveli
454053,04/05/2020,I have learning license which will expire soon. I couldn't give driving test due to lockdown. It is requested to extend validity of learning license to 9 months . @rtovalsad @rtogujarat @nitin_gadkari @collectorvalsad @aajtak @IndiaToday @ZeeNews,Dadra and Nagar Haveli
454054,04/05/2020,"Rather than planning the lockdown Govt. is planning to make more sequels of lockdown than ""Star Wars"" ",Dadra and Nagar Haveli
454055,04/05/2020,We enjoyed in lockdown too.,Dadra and Nagar Haveli
454056,04/05/2020,Beauty queenâs participation revoked due to violation of lockdown ,Dadra and Nagar Haveli
454057,04/05/2020,Lockdown 3.0 live: People line up outside liquor shops across India ,Dadra and Nagar Haveli
454058,04/05/2020,Social Media is the best way to boost your business during this lockdwon! Boost your Social Media with us  and reach new heights in branding! Contact us for lockdown special offers! #socialmedia #socialmediamanagement #branding #advertising #advertisingwithsocialmedia,Dadra and Nagar Haveli
465678,04/05/2020,Warren Buffett says the coronavirus cannot stop America  or Berkshire Hathaway ,Dadra and Nagar Haveli
465679,04/05/2020,Warm weather draws crowds in some cities as parts of U.S. start easing coronavirus lockdowns ,Dadra and Nagar Haveli
465680,04/05/2020,New Zealand reports no new coronavirus cases for first time since mid-March ,Dadra and Nagar Haveli
465681,04/05/2020,Coronavirus: Taxis  E-Commerce  Standalone Shops - What's Allowed In Maharashtra ,Dadra and Nagar Haveli
465682,04/05/2020,Cute baby Explaining about how to take safety in Corona virus â at Vapi,Dadra and Nagar Haveli
465683,04/05/2020,US Will Have Coronavirus Vaccine By End Of Year: Donald Trump ,Dadra and Nagar Haveli
465684,04/05/2020,@Canada to boost your economy with international students try to lower the cost of international fees. So in near future after covid students love will to study in Canada as soon as possible.,Dadra and Nagar Haveli
465685,04/05/2020,@PMOIndia @narendramodi @ro_vapi @EpfoVadodara @LabourMinistry for Covid I applied for 3 months Salary and I received less than 1 month. Your rule say that in next 6 months you can not claim again. It is sad.,Dadra and Nagar Haveli
465686,04/05/2020,@ro_vapi @socialepfo @LabourMinistry @PMOIndia Government had announced that you can withdraw 3 months salary for COVID-19 but sanctioned is less than 1 month salary why ? ,Dadra and Nagar Haveli
465687,04/05/2020,As we all know that it's a wild pandemic of COVID-19 so let's be in this together and stay home. #stayhome #staysafe #IforIndia I pray for everyone who are in the red zones or in orange zones. Be safe  happy n take care of you &amp; your families.,Dadra and Nagar Haveli
465688,04/05/2020,Roche wins U.S. nod for COVID-19 antibody test  aims to boost output ,Dadra and Nagar Haveli
465689,04/05/2020,Sir  What about we Students  who got stuck in Rajasthan due to this Covid-19 &amp; wants to go to Gujarat from Jodhpur. Application already submitted on 27.04.2020  still application is pending. When Rajasthan Govt. is planning to #sendusbackhome ?? Mobile no.- 8866994022.,Dadra and Nagar Haveli
465690,04/05/2020,Corovna New Cases 3932. #COVIDã¼19 #Lockdown3 #lockdown ,Dadra and Nagar Haveli
465691,04/05/2020,@ChouhanShivraj sir my Dad  Wife  4 year daughter was came at Baislai Near Rau indore at my brother house 2 month back now there after lock down done . They are perfectly fine and no any positive case in that village . I m trying to call them back at Vapi,Dadra and Nagar Haveli
465692,04/05/2020,@jitupatwari@sir my Dad  Wife  4 year daughter was came at Baislai Near Rau indore at my brother house 2 month back now there after lock down done . They are perfectly fine and no any positive case in that village . I m trying to call them back at Vapi Gu,Dadra and Nagar Haveli
465693,04/05/2020,@ChouhanShivraj @sir my Dad  Wife  4 year daughter was came at Baislai Near Rau indore at my brother house 2 month back now there after lock down done . They are perfectly fine and no any positive case in that village . I m trying to call them back at Vap,Dadra and Nagar Haveli
465694,04/05/2020,Men will be men. Long queues outside #LiquorShops since the easy in lockdown. Social distancing goes for a toss! @CMofKarnataka do you think this was a wise decision? #BJPCoronaCorruption #ModiGovtFailedLockdown #PMCaresFunds,Dadra and Nagar Haveli
465695,04/05/2020,I have learning license which will expire soon. I couldn't give driving test due to lockdown. It is requested to extend validity of learning license to 9 months . @rtovalsad @rtogujarat @nitin_gadkari @collectorvalsad @aajtak @IndiaToday @ZeeNews,Dadra and Nagar Haveli
465696,04/05/2020,"Rather than planning the lockdown Govt. is planning to make more sequels of lockdown than ""Star Wars"" ",Dadra and Nagar Haveli
465697,04/05/2020,We enjoyed in lockdown too.,Dadra and Nagar Haveli
465698,04/05/2020,Beauty queenâs participation revoked due to violation of lockdown ,Dadra and Nagar Haveli
465699,04/05/2020,Lockdown 3.0 live: People line up outside liquor shops across India ,Dadra and Nagar Haveli
465700,04/05/2020,Social Media is the best way to boost your business during this lockdwon! Boost your Social Media with us  and reach new heights in branding! Contact us for lockdown special offers! #socialmedia #socialmediamanagement #branding #advertising #advertisingwithsocialmedia,Dadra and Nagar Haveli
476744,05/05/2020,Coronavirus: Israel Says Made COVID-19 Antibody That Neutralises Virus In Patients' Body ,Dadra and Nagar Haveli
476745,05/05/2020,US President Donald Trump has Attended Namaste Trump Event along with 5000 Americans in Ahmedabad. Now Amdavad has Emerged as the Worst-hit City in India in terms of CoronaVirus Infection #à¤à¥à¤°à¤®à¥à¤ª_à¤à¤¯à¤¾_à¤à¥à¤°à¥à¤¨à¤¾_à¤²à¤¾à¤¯à¤¾ #BjpGuiltyForCoronaVirusIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
476746,05/05/2020,Nairobi hair salon defies pandemic with 'coronavirus' style ,Dadra and Nagar Haveli
476747,05/05/2020,Swedish town uses chicken manure to help stop spread of coronavirus ,Dadra and Nagar Haveli
476748,05/05/2020,Bosnia's coronavirus-free Adriatic resort charges disinfection entrance fee ,Dadra and Nagar Haveli
476749,05/05/2020,Robots on hand to greet Japanese coronavirus patients in hotels ,Dadra and Nagar Haveli
476750,05/05/2020,President questions Tanzania coronavirus kits after goat test ,Dadra and Nagar Haveli
476751,05/05/2020,Former Australian boom town carves road to coronavirus recovery ,Dadra and Nagar Haveli
