,Tweet Posted Time (UTC),Tweet Content,Tweet Location
378419,01/05/2020,@hmltn Dear Sir with all due respect i would like to tell u   this is easy for u to extend the lockdown. But really difficult for people like us who are on hold to join new job due to this lockdown . It will result in financial crisis for us. Don't know h,Daman and Diu
378420,01/05/2020,The nation wide lockdown has been extended by 2 weeks. It will remain in place till May 17  2020. Guidelines are made by MHA for Red  Orange &amp; Green Zones. There will be some relaxation in districta Falling under Orange Zone &amp; Green Zone. #lockdown3 #lockdownindia,Daman and Diu
378421,01/05/2020,Lockdown extended for two weeks.-mho ,Daman and Diu
378422,01/05/2020,#Lockdown extended for two week . Till 17 May.... ,Daman and Diu
378423,01/05/2020,Lockdown 3.0 extended up to 17 May. #lockdown #lockdown3.0 @narendramodi @PMOIndia,Daman and Diu
378424,01/05/2020,Lockdown extends for two weeks...,Daman and Diu
378425,01/05/2020,#BREAKING | Lockdown in India extended for two weeks â at Valsad,Daman and Diu
378426,01/05/2020,Lockdown extended till 17th May 2020. #Lockdownextention,Daman and Diu
378427,01/05/2020,You can choose offline claim . After Lockdown end and you also raise a complaint against employer. By letter &amp; by hand to. Your regional office,Daman and Diu
378428,01/05/2020,You have announced 3 salary during lock down. Sanctioned is less than 1 salary,Daman and Diu
378429,01/05/2020,Contact to respective police station. Pay fine & get bike. If your bike is detained in lockdown period then no need to cantact rto office. Police officers are empowered to to recover compounding fees.,Daman and Diu
378430,01/05/2020,The need is to compare this death rate during covid Pandemic  to the previous year same time when no Pandemic was there.That will give us real impact of virus on society and it's gravity and whether further need of lockdown is necessary.,Daman and Diu
378431,01/05/2020,@PMOIndia @RBI @FinMinIndia Bank providing additional 10% Covid-19 Line of credit of sanctioned WC limit but asking list of documents. Not necessary in this time of difficulty when there is lockdown. ,Daman and Diu
378432,01/05/2020,3 days passed without BB internet in this Lockdown period. Pl do the needful urgently.,Daman and Diu
378433,01/05/2020,State governments weren't ready for such long lockdown. We cannot blame.,Daman and Diu
395492,01/05/2020,The BIGGEST reason - #SingleSource will not be able to spread #coronavirus outside containment zones  which will ensure to lower/eliminate #Covid_19. #Lockdown3 #Lockdownextention #CoronaUpdatesInIndia #coronaupdatesindia,Daman and Diu
395493,01/05/2020,Shri V.M.Jadeja  DYSP VAPI  takes Pledge to fight against corona virus #vijaysankalp #coronawarriors,Daman and Diu
395494,01/05/2020,What is worse? Red zone or Friend Zone? #covid #gocoronago,Daman and Diu
395495,01/05/2020,This #Covid_19 will leave a big lesson for the whole world. The unseen forces are the strongest in this world even today whether it is god or a virus  all of us are helpless and crippled front of invisible forces. #CoronaPandemic,Daman and Diu
395496,01/05/2020,Speechless photo || Real Heroes #superheroes #FightCOVID19 #Fighters #Heroes #CoronaFighters #lockdown #COVID__19,Daman and Diu
395497,01/05/2020,A key component  even as #IndiaFightsCoronavirus has been availability of #Masks . Here is a infographic detailing how the production rose  to match the challenge #Covid_19india #coronaupdatesindia #CoronaWarriors #COVID2019india,Daman and Diu
395498,01/05/2020,During epidemic diseases  COVID-19 @EESL_India heroes keeping our streets illuminated at Vapi Gold Coin Circle. #eeslspirit #UjalaPrakashPathKa @Saurabh_KumR @venkat_dwivedi @Bkumar1kumar @viveksinghal01 @rakhra_raj @collectorvalsad @SdmVapi @vapimun @KemaniPankaj,Daman and Diu
395499,01/05/2020,The BIGGEST reason - #SingleSource will not be able to spread #coronavirus outside containment zones  which will ensure to lower/eliminate #Covid_19. #Lockdown3 #Lockdownextention #CoronaUpdatesInIndia #coronaupdatesindia,Daman and Diu
395500,01/05/2020,Gujarat Model ki Police  Cops stopped the ambulance allegedly abused driver and accused him of spreading #Covid_19,Daman and Diu
395501,01/05/2020,@socialepfo my uan : 100125862234 my claim due to covid 19 was rejected. I must enter 75% amount only. Is it so ? May i know the reason why it was rejected ? I placed claim of full amount. Please respond.,Daman and Diu
395502,01/05/2020,@socialepfo my uan : 100125862234 my claim due to covid 19 was rejected. I must enter 75% amount only. Is it so ?,Daman and Diu
395503,01/05/2020,We demand OPS. We demand to convert from New Pension Scheme to General Provident Fund. In this COVID-19 Pandemic  it will be great help to boost the Economy  Govt can get huge fund to utilise . @PMOIndia @AmitShah @DoPTGoI #ConvertNPStoGPF,Daman and Diu
395504,01/05/2020,@Deadpool you must donate your plazma for the patient's fighting against Covid-19. @MarvelStudios @Marvel @XMenMovies will appreciate it very much.,Daman and Diu
395505,01/05/2020,Best solution against doctors and police violence#covid @narendramodi @PMOIndia @AmitShah @vijayrupanibjp @myogiadityanath,Daman and Diu
395506,01/05/2020,The need is to compare this death rate during covid Pandemic  to the previous year same time when no Pandemic was there.That will give us real impact of virus on society and it's gravity and whether further need of lockdown is necessary.,Daman and Diu
395507,01/05/2020,@PMOIndia @RBI @FinMinIndia Bank providing additional 10% Covid-19 Line of credit of sanctioned WC limit but asking list of documents. Not necessary in this time of difficulty when there is lockdown. ,Daman and Diu
395508,01/05/2020,Live in he sunshine  swim the sea  drink the wild air. #amazing #beautiful #blue #beach #nature #ocean #sea #travel #thailand #pattaya #holidaylove #beachvibes #beachlover #COVID__19 #Quarantine #staysafe #stayhome,Daman and Diu
395509,01/05/2020,@epfodadar @epfo_social @epfobandra Please kindly look in to my metter need money for medical purpose im also use covid 19 claim but the amount settled insufficent found need more money to complete @socialepfo @_KumarRohit @santoshgangwar @EPFOVASHI1 clai,Daman and Diu
395510,01/05/2020,@epfodadar @epfo_social @epfobandra Please kindly look in to my metter need money for medical purpose im also use covid 19 claim but the amount settled insufficent found need more money to complete @socialepfo @_KumarRohit @santoshgangwar @EPFOVASHI1 clai,Daman and Diu
395511,01/05/2020,@epfodadar @epfo_social @epfobandra Please kindly look in to my metter need money for medical purpose im also use covid 19 claim but the amount settled insufficent found need more money to complete @socialepfo @_KumarRohit @santoshgangwar @EPFOVASHI1 clai,Daman and Diu
395512,01/05/2020,Uh can believe in Allah  Ram  Jesus  Budha or even spongebob that is none of my busisness but donât ever tell people your religion is better #SaturdayMotivation #MayDay2020 #PeaceAndLove #FightAgainstCOVID19 #lockdown #StayHome #daman #india,Daman and Diu
395513,01/05/2020,Enjoy more Days with your beloved one's LockDown 3.0 Starting 4th May for 2 more weeks. #lockdownextension,Daman and Diu
395514,01/05/2020,Seems like lockdown 3.0 is here to challenge true patience !!!,Daman and Diu
395515,01/05/2020,Speechless photo || Real Heroes #superheroes #FightCOVID19 #Fighters #Heroes #CoronaFighters #lockdown #COVID__19,Daman and Diu
395516,01/05/2020,Aaam. lockdown 3.0,Daman and Diu
395517,01/05/2020,Certain people of certain community are not supporting the lockdown and throwing stones and hitting policeman. This is not tolerable. Policeman are doing good for everyone not for any religion or community. Call army over these places and act on these bad thinkers,Daman and Diu
395518,01/05/2020,* me roaming outside in this lockdown. * my self respect : ,Daman and Diu
395519,01/05/2020,Due to LOCKDOWN Half of INDIA must have come to know Number of District in Country. What's Exact Number ?,Daman and Diu
395520,01/05/2020,#punerains thank god college is close due to corona lockdown otherwise student and people may get injury on footpath.near COEP hostel shivaji nagar ,Daman and Diu
395521,01/05/2020,Secular Religion people are using Abusive language with Police at Kurla Mumbai. Disobeying lockdown rules n then will cry for being targeted. Hum Nahi Sudh Renge #mumbailockdown,Daman and Diu
395522,01/05/2020,When Clg gives lots of assignment during lockdown. Le me #Memes,Daman and Diu
395523,01/05/2020,The major culprit and responsible who are  you know very well but I did not see a single post of yours on them.Lockdown culprits are that major single source tableegi jamat,Daman and Diu
395524,01/05/2020,Lockdown extend till 17  may ,Daman and Diu
395525,01/05/2020,Lockdown has been extended again till 17th May  2020 #stayhome #staysafeprasilvassa,Daman and Diu
395526,01/05/2020,#Lockdown3 It is inaccurate to call it a Lock down extention It is more like a phased and calculated reopening ,Daman and Diu
395527,01/05/2020,@IncomeTaxIndia @FinMinIndia @nsitharamanoffc Help me in getting my TDS Refund for A.Y 2013-14 and 2014-15   which aprrox 1 80 000. I had given application to AO but till date did not got it. In lockdown it will help me financially #IndiaFightsCorona,Daman and Diu
