,Tweet Posted Time (UTC),Tweet Content,Tweet Location
210148,21/04/2020,"Mahto was unmarried & had been working as a driver of a water tanker truck in Delhi for the past 7 yrs. Mahtoâs relatives informed they wouldnât be able to attend his last rites because of lockdown.â #IndiaStarving,Bihar,joy
2020-04-21,Ramji Mahto had covered around two-thirds of the distance when he collapsed on the road. Taken to a hospital  the 45-year-old migrant from Begusarai  Bihar  was declared dead on arrival â another collateral casualty of the Covid-19 lockdown. #IndiaStarving https://www.telegraphindia.com/india/coronavirus-lockdown-migrant-falls-and-dies-on-pm-modis-turf/cid/1765839?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=tt_daily_twit,Bihar,neutral
2020-04-21,@sardesairajdeep @BJP4India Good morning sir. I am NachiketaNEEM2034 from Samastipur working for Mswipe Technologies Pvt Ltd as CRM Team in Samastipur.Sir company denied to pay our salary for the month of March &amp; April due to Lockdown so please help.,Bihar,sadness
2020-04-21,As it is being seen  COVID 19 virus is changing it's nature  many cases r coming with no symptoms  under such situation it's very difficult to understand what should be done  Alone lock down will be effective enough or other measurers to be taken.. @NitishKumar @MoHFW_INDIA,Bihar,joy
2020-04-21,How Many More Deaths will we see? Lockdown Cannot mean Knockdown of the Poor! The Goverment should Immediately ensure safe transportation of the Workers to their homes after testing  like the Students were taken home from Kota by the UP govt! #MigrantWorkers MigrantLivesMatter,Bihar,sadness
2020-04-21,@BJP4India @BJP4India Good morning sir. I am Nachiketa NEEM2034 from Samastipur working for Mswipe Technologies Pvt Ltd as CRM Team in Samastipur.Sir company denied to pay our salary for the month of March &amp; April due to Lockdown so please help.,Bihar,sadness
2020-04-21,@narendramodi @BJP4India Good morning sir. I am Nachiketa Neem2034 from Samastipur working in Mswipe Pvt Ltd as CRM Team in Samastipur.Sir company denied to pay our salary for the month of March due to Lockdown please help.,Bihar,neutral
2020-04-21,They can link anything in this world to Lockdown and BJP to blame Modi. Perfect example. #ndtvirus,Bihar,joy
2020-04-21,Union HRD Minister held a review meeting on @SWAYAMMHRD &amp; #SWAYAMPrabha on 20 April 2020 in New Delhi. Currently  over 26 lakh students are taking 574 courses online. Such steps during lockdown are very appreciable in the interest of students. @CommissionerNVS @SantoshKMall1,Bihar,joy
2020-04-21,@IndiGo6E @IndiGo6E My PNR is NHY55P My flight was cancelled due to extended lock down period for covid-19 So  as per guidelines given by @DGCAIndia I want full refund in my bank account   not as a credit shell. When i get refund in my account??? Contact me @SahityaSanjeet,Bihar,neutral
2020-04-21,@BjpBiplab Sir we are currently work in Raipur Chhattisgarh Sanjeevani cbcc cancer hospital as a Radiotherapy Technologists me and my friend from Ranirbazar and bishalghar due to lockdown we are unable to come our native home Tripura plz sir help us our family worried about us ,Chhattisgarh,sadness
2020-04-21,@RaipurPoliceCG Raipur Police team has done an exemplry and commendable job during lock down. This force has been a blend of strictness and politeness. Proud of our Raipur Police. Well done Team. Salute to each and every one of you.,Chhattisgarh,sadness
2020-04-21,Indian Red Cross Society Salcete interaction and COVID awareness for the construction team of Ctr. Santosh George on 17th April 2020 at Aquem and Agalli  Margao  Goa. @Indian Red Crossâ¦ https://www.instagram.com/p/B_PxnAKjhLe-2CgC3TFUfSOVLY3qcPdSrD6QAM0/?igshid=pmq7s82qia0a,Goa,neutral
2020-04-21,Thanking all the Frontline fighters for controlling the spread of COVID-19 and keeping everyone safe. #baywatchresortgoa #dudhsagarsparesort #baywatchexpress #sandahotels #coronawarriors #bestrong #bepositiveâ¦ https://www.instagram.com/p/B_PZdu4HRce/?igshid=1p6tuebd07i4m,Goa,anger
2020-04-21,@billieeilish i know you wont check it out but since covid-19 is out and we are all on lockdown i did a cover on your song Bad Guy i hope u check it out and lemme know how is it https://youtu.be/-vArt9541iQ #badguy #BillieEilish #songcover #music,Goa,neutral
2020-04-21,#goapolice thanks the residents of #Goa for their cooperation. We are now cautiously optimistic about being free of Covid-19. Please continue to #StayHomeStaySafe and follow #lockdown protocol so we can flatten the curve. #GoaFightsCOVID19 @dip_goa @goacm,Goa,sadness
2020-04-21,@IndiGo6E My PNR is DDKI6Y My flight is cancelled due to Covid-19 (which was scheduled on 15th April 2020) So as per guidelines from @DGCAIndia I want full refund in my bank Account  not as a credit shell Contact me @zombieekilerr,Goa,sadness
2020-04-21,Mass hysteria created by #Indianmedia is destroying economy by sensational coverage of Covid-19. They should show actual facts and figures released by states. #PMOfIndia should act to stop negative news all the time on TV. #FakePandemic #CoronaVirusHOAX #IndiaFightsCorona #COVID,Goa,sadness
2020-04-21,The National Agriculture Market (e-NAM) portal has been revamped by adding two new modules (a) warehouse based trading module and (b) Farmer Producer Organizations module. decongest wholesale markets & to boost the supply chains during the prevailing lockdown @AgriGoI,Goa,joy
2020-04-21,Congrats PM Modi ji fr the respect shown by ur own party MLAs frm MP going fr swearing in ceremony & non was seen wearing mask nor maintaining social distancing it seems this lock down framed only fr ordinary citizen this politician r above all this big cheers to u fr fooling us,Goa,sadness
2020-04-21,@billieeilish i know you wont check it out but since covid-19 is out and we are all on lockdown i did a cover on your song Bad Guy i hope u check it out and lemme know how is it https://youtu.be/-vArt9541iQ #badguy #BillieEilish #songcover #music,Goa,neutral
2020-04-21,@ihelp_foundation_goa Team reaching out to the people in need since Day 1 of lockdown and providing them with cooked food and ration supplies. . #goafightscovid19 #Corona #Covid19India #COVIDkindness #makesomeonesmile #helptheneedy #ihelp #ihelpfoundationgoa #goa #india ,Goa,anger
2020-04-21,#goapolice thanks the residents of #Goa for their cooperation. We are now cautiously optimistic about being free of Covid-19. Please continue to #StayHomeStaySafe and follow #lockdown protocol so we can flatten the curve. #GoaFightsCOVID19 @dip_goa @goacm,Goa,sadness
2020-04-21,Informed CM about issues faced by taxi owners due to lockdown  requested for relaxation on various issues. Goa Govt has arranged quarantine centers for around 7000 seafarers in 130 hotels across Goa  tweets #Goa RDA &amp; Ports minister @MichaelLobo76 #GoaFightsCOVID19,Goa,joy
2020-04-21,@IndiGo6E my PNR no.VHEP3P .My flight was cancelled due to covid-19 so as per guidelines from I want full refund in my bank account not as credit shell. @IndiGo6E,Gujarat,sadness
2020-04-21, Don't let the behaviour of other destroy your inner peace #stayhome #stayathome #staysafe #save #life #covid #coviÌd19 #indian #strong #go #corona #go #meeting #memories #with #besty @Club O7 https://www.instagram.com/p/B_PWPwbl3O0/?igshid=15mak8v0x4rjp,Gujarat,surprise
2020-04-21,Hey  I am going to meet my loved ones my Dad my sister my cousins....itâs lockdown in India and my Dad stays alone so he Iâll be meeting him.....,Gujarat,joy
2020-04-21,I'm gonna go crazy due to this lockdown ,Gujarat,anger
2020-04-21,@PMOIndia Dear Sir  pl help me. I am only son of my parents who are staying in Indirapuram  Ghaziabad &amp; my father who is bed ridden with multiple diseases needs me. His pacemaker battery needs to be replaced immediately &amp; I am stuck in Ahmedabad since lockdown all alone. pl â at Bakeri City,Gujarat,surprise
2020-04-21,Respected @vijayrupanibjp plz look at this clip how strick ahmdabad lockdown is following .As you know day by day cases are increasing plz take action if possible to reduce the Corona count . @PMOIndia @narendramodi @AmitShah @HardikPatel_ @GujaratPolice â at The Vishalla,Gujarat,sadness
2020-04-21,At L1 COVID Hospital Shamli ,Haryana,neutral
2020-04-21,@dpradhanbjp sir as all we know the prices of crude oil are much lower than before  so why dont we purchase the crude oil now n fill our reserves so that after lock down we can use that n save crores @PMOIndia @narendramodi,Haryana,joy
2020-04-21,You all know very well that due to lockdown there are many needy people  families which cannot afford food expenses..So it's our duty that we should help...So guyzzz kindly requested to you all that #ServeNeedyInLockdown Follow the @Gurmeetramrahim Ji's guidance and help them.,Haryana,sadness
2020-04-21,#à¤¸à¤à¤¤à¥à¤_à¤à¥_à¤à¤à¤¸à¤¾à¤«_à¤¦à¥ #CoronaPoliticsHurts #IStandWithSonuNigam #Covid_19 It's same news like China giving mask and sanitizer"". Those who spread the virus  now acting humanitarian to gain support and sympathy. Md. Saad should surrender first",Jharkhand
210149,21/04/2020,Small small steps comes out with big results. You are monitoring minutely on the activities which violets government guidelines. #Very impressive sir. We must adhere social distancing to beat #COVID-19. I hope in your administrative and leadership  We will beat Pandemic,Jharkhand
210150,21/04/2020,Lockdown main please bahar na nikle #StayAtHome #lockdown #COVIDã¼19 #pleasestaysafepleasestayhome @selenagomez @emraanhashmi @Rdraj7788 @Twitter @NICKIMINAJ,Jharkhand
210151,21/04/2020,@HemantSorenJMM Respected CM sir     if your child will be in problem during lockdown then what will be your action Therefore you are requested to take responsibility for those students who are facing problem in kota    so try to bring those students Home,Jharkhand
210152,21/04/2020,Professional bike rider during lockdown @FrustIndian @rjraunac @RVCJ_FB @EducatedMoron,Jharkhand
210153,21/04/2020,The tribal girls of rajasthan  bihar and jharkhand are still in the face of the problem. The girls used to get sanitary pads every month from school  but since the lockdown  schools have been closed  it is not only possible for them to be open to this issue. #TribalsFightCorona,Jharkhand
211542,22/04/2020,Congratulations for launching COVID19 SAHAYTA APP only those people will get benefits who have android mobile But many workers have no android phone How will they get benefits while they are out of their state @HemantSorenJMM @DipikaPS @JmmJharkhand @HemantSorenJMM,Jharkhand
211543,22/04/2020,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Jharkhand
213651,22/04/2020,Booking no. C6VQ4H Guest Name - Vipul Tirkey Guest D.O.B - 16th February 2002 E-mail Address - tirkeyvipul.vt@gmail.com Query/Concern - Due to COVID-19 my flight was being canceled by AirAsia so please kindly refund the total amount,Jharkhand
213652,22/04/2020,Aarogya Setu protects us  our family and the nation. Download the App and strengthen the fight against COVID-19. ,Jharkhand
213653,22/04/2020,#lockdown #blues This is #kounch or #alkushi or #cowhage . It is a variety of bean family. Its #seeds are used as #ayurvedic #remedies for male #sexual weakness. But the most #fearsome quality of these konch beansâ¦ https://www.instagram.com/p/B_SQiL4BIxu/?igshid=1wk7qctocw2bk,Jharkhand
215683,22/04/2020,Booking no. C6VQ4H Guest Name - Vipul Tirkey Guest D.O.B - 16th February 2002 E-mail Address - tirkeyvipul.vt@gmail.com Query/Concern - Due to COVID-19 my flight was being canceled by AirAsia so please kindly refund the total amount,Jharkhand
215684,22/04/2020,Aarogya Setu protects us  our family and the nation. Download the App and strengthen the fight against COVID-19. ,Jharkhand
215685,22/04/2020,#lockdown #blues This is #kounch or #alkushi or #cowhage . It is a variety of bean family. Its #seeds are used as #ayurvedic #remedies for male #sexual weakness. But the most #fearsome quality of these konch beansâ¦ https://www.instagram.com/p/B_SQiL4BIxu/?igshid=1wk7qctocw2bk,Jharkhand
217062,23/04/2020,This has been enquired into. The matter was sorted out yesterday. There is no problem as of now.,Jharkhand
217063,23/04/2020,https://youtu.be/hlI62YMM1CM Watch #corona_virus_awareness video on my youtube channel ... Subscribe the channel   drop a like and comment on the video and share it ,Jharkhand
217064,23/04/2020,Sir I think u should write Chinese virus in place of covid19...,Jharkhand
224857,23/04/2020,I had successfully attained & completed the session on Food security & Nutrition to fight against Covid-19. Which was organized by the W.H.O with the medium of video conference(4:00PM to 5:00PM) on date: 22/04/2020. ,Jharkhand
224858,23/04/2020,When COVID-19 patient escaped from hospital ,Jharkhand
224859,23/04/2020,Shams Altamash celebrating their 2nd Birthday with cousin Elders Brothers Sahil Ayaan Rehan and cute Elder Sister Aqusa as per rules and regulations of Lockdown @Haider Nagar ,Jharkhand
224860,23/04/2020,@TahalkaToday @Barabankipolice @BBCHindi @upendrasinghMP I am native of up from district barabanki   during lockdown duration till now currently I am in jharkhand district lohardaga with my 4 labour  me and my labour want to return home  or provide facili,Jharkhand
224861,23/04/2020,Absolutely Sir. If lockdown gets extended then centre &amp; state government should take a decision for outsiders without fail.,Jharkhand
224862,23/04/2020,Mask Safe Stay at home Sanitizer Lockdown I had fun solving this! Can you Spot the 5 Trending Words? #Flipkart #LockdownPuzzles https://twitter.com/alanrozario123/status/1252654107724181505/photo/1,Jharkhand
224863,23/04/2020,Lock down Sanitizer Stay at home I had fun solving this! Can you Spot the 5 Trending Words? #Flipkart #LockdownPuzzles https://twitter.com/alanrozario123/status/1252654107724181505/photo/1,Jharkhand
226814,23/04/2020,https://youtu.be/hlI62YMM1CM Watch #corona_virus_awareness video on my youtube channel ... Subscribe the channel   drop a like and comment on the video and share it ,Jharkhand
226815,23/04/2020,I had successfully attained & completed the session on Food security & Nutrition to fight against Covid-19. Which was organized by the W.H.O with the medium of video conference(4:00PM to 5:00PM) on date: 22/04/2020. ,Jharkhand
226816,23/04/2020,When COVID-19 patient escaped from hospital ,Jharkhand
226817,23/04/2020,Shams Altamash celebrating their 2nd Birthday with cousin Elders Brothers Sahil Ayaan Rehan and cute Elder Sister Aqusa as per rules and regulations of Lockdown @Haider Nagar ,Jharkhand
226818,23/04/2020,@TahalkaToday @Barabankipolice @BBCHindi @upendrasinghMP I am native of up from district barabanki   during lockdown duration till now currently I am in jharkhand district lohardaga with my 4 labour  me and my labour want to return home  or provide facili,Jharkhand
226819,23/04/2020,Absolutely Sir. If lockdown gets extended then centre &amp; state government should take a decision for outsiders without fail.,Jharkhand
226820,23/04/2020,Mask Safe Stay at home Sanitizer Lockdown I had fun solving this! Can you Spot the 5 Trending Words? #Flipkart #LockdownPuzzles https://twitter.com/alanrozario123/status/1252654107724181505/photo/1,Jharkhand
226821,23/04/2020,Lock down Sanitizer Stay at home I had fun solving this! Can you Spot the 5 Trending Words? #Flipkart #LockdownPuzzles https://twitter.com/alanrozario123/status/1252654107724181505/photo/1,Jharkhand
228137,24/04/2020,Ramzan Mubarak to all Muslim Ya allha show your Mercy upon us this Ramadan and save to all the humanity from this Corona virus . Ameen #ramadankareem,Jharkhand
228138,24/04/2020,Can he clarify  how exactly he imagined Corona virus to be depicted as Hindu Goddess?,Jharkhand
228139,24/04/2020,Ramadan Mubarak . This Ramadan we have bigger responsibility #bearesponsiblemuslim #breakthechain #covid19 #ramadan2020 @Ramgarh  Jharkhand  India https://www.instagram.com/p/B_WYHLlArntJq-w70St1dPaa4-0G1R08BCF7zE0/?igshid=1halb8zgewgs2,Jharkhand
228140,24/04/2020,Condition of 2 countries will be pathetic after corona 1st is #Pakistan and 2nd will be #China. Trust me and result will be coming at the beginning of #year2021. #CoronaPandemic #COVID19,Jharkhand
237286,24/04/2020,there is no cases of covid-19 in 78 district from last 15 days. I hope you will be also discharge tomorrow ,Jharkhand
237287,24/04/2020,Girls inbox during lockdown ,Jharkhand
237288,24/04/2020, it seems #gumla_jharkhand people are following lockdown and physical distance too...great .administration is doing well .. ,Jharkhand
239585,24/04/2020,Ramzan Mubarak to all Muslim Ya allha show your Mercy upon us this Ramadan and save to all the humanity from this Corona virus . Ameen #ramadankareem,Jharkhand
239586,24/04/2020,there is no cases of covid-19 in 78 district from last 15 days. I hope you will be also discharge tomorrow ,Jharkhand
239587,24/04/2020,Girls inbox during lockdown ,Jharkhand
239588,24/04/2020, it seems #gumla_jharkhand people are following lockdown and physical distance too...great .administration is doing well .. ,Jharkhand
